ID	RANK	LINKS	WEIGHTS	URLS	DIRECTIONS	DEGREE	WEIGHTED_DEGREE
Zalizniak-2020-2590-1827	1827	37	1	shift2304	↔	1	1
Zalizniak-2020-2590-1828	1828	972	1	shift4084	—	1	1
Zalizniak-2020-2590-1829	1829	53	1	shift3902	—	1	1
Zalizniak-2020-2590-1830	1830	1807	2	shift1679	→	1	2
Zalizniak-2020-2590-1831	1831	602	7	shift2380	↔	1	7
Zalizniak-2020-2590-1832	1832	1471	1	shift3921	—	1	1
Zalizniak-2020-2590-1833	1833	450	2	shift1146	—	1	2
Zalizniak-2020-2590-1834	1834	1912	1	shift4234	—	1	1
Zalizniak-2020-2590-1835	1835	1759	3	shift2490	→	1	3
Zalizniak-2020-2590-1836	1836	351	1	shift3980	—	1	1
Zalizniak-2020-2590-1837	1837	139	3	shift2241	—	1	3
Zalizniak-2020-2590-1838	1838	2458	1	shift1935	→	1	1
Zalizniak-2020-2590-1839	1839	174	1	shift1962	—	1	1
Zalizniak-2020-2590-1840	1840	83	7	shift4185	—	1	7
Zalizniak-2020-2590-1841	1841	1773	1	shift620	—	1	1
Zalizniak-2020-2590-1842	1842	189	1	shift4233	—	1	1
Zalizniak-2020-2590-1843	1843	1366	3	shift3074	→	1	3
Zalizniak-2020-2590-1844	1844	1553	1	shift4268	→	1	1
Zalizniak-2020-2590-1845	1845	189	12	shift722	↔	1	12
Zalizniak-2020-2590-1846	1846	893	1	shift1963	—	1	1
Zalizniak-2020-2590-1847	1847	359	1	shift4278	—	1	1
Zalizniak-2020-2590-1848	1848	680	1	shift3116	→	1	1
Zalizniak-2020-2590-1849	1849	675	3	shift2667	—	1	3
Zalizniak-2020-2590-1850	1850	486	1	shift1961	—	1	1
Zalizniak-2020-2590-1851	1851	1670	1	shift2690	—	1	1
Zalizniak-2020-2590-1852	1852	470	2	shift3816	—	1	2
Zalizniak-2020-2590-1853	1853	882	1	shift1571	—	1	1
Zalizniak-2020-2590-1854	1854	1571	1	shift2450	—	1	1
Zalizniak-2020-2590-1855	1855	2451	1	shift2147	→	1	1
Zalizniak-2020-2590-1856	1856	940	1	shift2456	—	1	1
Zalizniak-2020-2590-1857	1857	461	1	shift4143	—	1	1
Zalizniak-2020-2590-1858	1858	456	1	shift1663	—	1	1
Zalizniak-2020-2590-1859	1859	486	1	shift427	—	1	1
Zalizniak-2020-2590-1860	1860	122	2	shift812	→	1	2
Zalizniak-2020-2590-1861	1861	2469	3	shift4005	→	1	3
Zalizniak-2020-2590-1862	1862	1457	10	shift1905	→	1	10
Zalizniak-2020-2590-1863	1863	863	1	shift1084	—	1	1
Zalizniak-2020-2590-1864	1864	223	1	shift1170	→	1	1
Zalizniak-2020-2590-1865	1865	664	1	shift4152	—	1	1
Zalizniak-2020-2590-1866	1866	812	1	shift731	—	1	1
Zalizniak-2020-2590-1867	1867	48	3	shift882	—	1	3
Zalizniak-2020-2590-1868	1868	414	0	shift2326	—	1	0
Zalizniak-2020-2590-1869	1869	174	6	shift1607	↔	1	6
Zalizniak-2020-2590-1870	1870	1143	2	shift2936	—	1	2
Zalizniak-2020-2590-1871	1871	590	4	shift2658	→	1	4
Zalizniak-2020-2590-1872	1872	655	4	shift2216	—	1	4
Zalizniak-2020-2590-1873	1873	2558	6	shift1015	→	1	6
Zalizniak-2020-2590-1874	1874	1022	19	shift4086	—	1	19
Zalizniak-2020-2590-1875	1875	2547	5	shift1337	→	1	5
Zalizniak-2020-2590-1876	1876	841	3	shift1447	↔	1	3
Zalizniak-2020-2590-1877	1877	1742	5	shift2108	→	1	5
Zalizniak-2020-2590-1878	1878	226	1	shift1661	—	1	1
Zalizniak-2020-2590-1879	1879	867	5	shift3445	→	1	5
Zalizniak-2020-2590-1880	1880	1476	2	shift3769	—	1	2
Zalizniak-2020-2590-1881	1881	875	1	shift3280	→	1	1
Zalizniak-2020-2590-1882	1882	2301	4	shift1671	→	1	4
Zalizniak-2020-2590-1883	1883	349	1	shift2439	—	1	1
Zalizniak-2020-2590-1884	1884	300	1	shift1628	→	1	1
Zalizniak-2020-2590-1885	1885	636	3	shift3663	—	1	3
Zalizniak-2020-2590-1886	1886	322	2	shift1416	↔	1	2
Zalizniak-2020-2590-1887	1887	2561	2	shift742	→	1	2
Zalizniak-2020-2590-1888	1888	862	0	shift4103	—	1	0
Zalizniak-2020-2590-1889	1889	593	0	shift4102	—	1	0
Zalizniak-2020-2590-1890	1890	1901	7	shift128	→	1	7
Zalizniak-2020-2590-1891	1891	679	9	shift3251	—	1	9
Zalizniak-2020-2590-1892	1892	1739	1	shift2689	—	1	1
Zalizniak-2020-2590-1893	1893	178	1	shift2430	—	1	1
Zalizniak-2020-2590-1894	1894	1018	7	shift129	—	1	7
Zalizniak-2020-2590-1895	1895	16	2	shift3782	—	1	2
Zalizniak-2020-2590-1896	1896	1564	1	shift3594	→	1	1
Zalizniak-2020-2590-1897	1897	2569	6	shift133	→	1	6
Zalizniak-2020-2590-1898	1898	2570	5	shift131	→	1	5
Zalizniak-2020-2590-1899	1899	2571	6	shift130	→	1	6
Zalizniak-2020-2590-1900	1900	153	2	shift3844	—	1	2
Zalizniak-2020-2590-1901	1901	679	2	shift3965	→	1	2
Zalizniak-2020-2590-1902	1902	986	1	shift3285	—	1	1
Zalizniak-2020-2590-1903	1903	322	2	shift2405	→	1	2
Zalizniak-2020-2590-1904	1904	855	1	shift4255	→	1	1
Zalizniak-2020-2590-1905	1905	1782	1	shift1610	—	1	1
Zalizniak-2020-2590-1906	1906	172	1	shift406	—	1	1
Zalizniak-2020-2590-1907	1907	452	19	shift589	→	1	19
Zalizniak-2020-2590-1908	1908	2361	1	shift4224	→	1	1
Zalizniak-2020-2590-1909	1909	2401	3	shift2484	→	1	3
Zalizniak-2020-2590-1910	1910	360	7	shift3310	→	1	7
Zalizniak-2020-2590-1911	1911	2395	6	shift1374	→	1	6
Zalizniak-2020-2590-1912	1912	1834	1	shift4234	—	1	1
Zalizniak-2020-2590-1913	1913	331	3	shift1375	→	1	3
Zalizniak-2020-2590-1914	1914	561	1	shift3254	→	1	1
Zalizniak-2020-2590-1915	1915	452	3	shift1734	→	1	3
Zalizniak-2020-2590-1916	1916	294	13	shift2798	↔	1	13
Zalizniak-2020-2590-1917	1917	1941	2	shift549	→	1	2
Zalizniak-2020-2590-1918	1918	1927	21	shift2402	→	1	21
Zalizniak-2020-2590-1919	1919	1922	8	shift3292	→	1	8
Zalizniak-2020-2590-1920	1920	139	6	shift2492	→	1	6
Zalizniak-2020-2590-1921	1921	1025	1	shift2483	→	1	1
Zalizniak-2020-2590-1922	1922	470	3	shift3812	—	1	3
Zalizniak-2020-2590-1923	1923	2584	13	shift3282	→	1	13
Zalizniak-2020-2590-1924	1924	1095	3	shift551	→	1	3
Zalizniak-2020-2590-1925	1925	2583	7	shift2708	→	1	7
Zalizniak-2020-2590-1926	1926	1559	2	shift4231	→	1	2
Zalizniak-2020-2590-1927	1927	229	1	shift3647	→	1	1
Zalizniak-2020-2590-1928	1928	1759	9	shift3317	↔	1	9
Zalizniak-2020-2590-1929	1929	285	1	shift191	—	1	1
Zalizniak-2020-2590-1930	1930	50	3	shift580	→	1	3
Zalizniak-2020-2590-1931	1931	406	1	shift2463	→	1	1
Zalizniak-2020-2590-1932	1932	472	4	shift1049	—	1	4
Zalizniak-2020-2590-1933	1933	251	2	shift674	→	1	2
Zalizniak-2020-2590-1934	1934					0	1
Zalizniak-2020-2590-1935	1935					0	1
Zalizniak-2020-2590-1936	1936					0	13
Zalizniak-2020-2590-1937	1937					0	1
Zalizniak-2020-2590-1938	1938					0	1
Zalizniak-2020-2590-1939	1939					0	3
Zalizniak-2020-2590-1940	1940					0	1
Zalizniak-2020-2590-1941	1941					0	2
Zalizniak-2020-2590-1942	1942					0	1
Zalizniak-2020-2590-1943	1943					0	1
Zalizniak-2020-2590-1944	1944					0	1
Zalizniak-2020-2590-1945	1945					0	1
Zalizniak-2020-2590-1946	1946					0	1
Zalizniak-2020-2590-1947	1947					0	1
Zalizniak-2020-2590-1948	1948					0	1
Zalizniak-2020-2590-1949	1949					0	1
Zalizniak-2020-2590-1950	1950					0	1
Zalizniak-2020-2590-1951	1951					0	2
Zalizniak-2020-2590-1952	1952					0	1
Zalizniak-2020-2590-1953	1953					0	1
Zalizniak-2020-2590-1954	1954					0	7
Zalizniak-2020-2590-1955	1955					0	6
Zalizniak-2020-2590-1956	1956					0	2
Zalizniak-2020-2590-1957	1957					0	1
Zalizniak-2020-2590-1958	1958					0	1
Zalizniak-2020-2590-1959	1959					0	5
Zalizniak-2020-2590-1960	1960					0	2
Zalizniak-2020-2590-1961	1961					0	3
Zalizniak-2020-2590-1962	1962					0	1
Zalizniak-2020-2590-1963	1963					0	2
Zalizniak-2020-2590-1964	1964					0	2
Zalizniak-2020-2590-1965	1965					0	2
Zalizniak-2020-2590-1966	1966					0	1
Zalizniak-2020-2590-1967	1967					0	1
Zalizniak-2020-2590-1968	1968					0	1
Zalizniak-2020-2590-1969	1969					0	1
Zalizniak-2020-2590-1970	1970					0	6
Zalizniak-2020-2590-1971	1971					0	1
Zalizniak-2020-2590-1972	1972					0	13
Zalizniak-2020-2590-1973	1973					0	1
Zalizniak-2020-2590-1974	1974					0	5
Zalizniak-2020-2590-1975	1975					0	1
Zalizniak-2020-2590-1976	1976					0	2
Zalizniak-2020-2590-1977	1977					0	1
Zalizniak-2020-2590-1978	1978					0	1
Zalizniak-2020-2590-1979	1979					0	1
Zalizniak-2020-2590-1980	1980					0	2
Zalizniak-2020-2590-1981	1981					0	1
Zalizniak-2020-2590-1982	1982					0	1
Zalizniak-2020-2590-1983	1983					0	1
Zalizniak-2020-2590-1984	1984					0	1
Zalizniak-2020-2590-1985	1985					0	2
Zalizniak-2020-2590-1986	1986					0	2
Zalizniak-2020-2590-1987	1987					0	12
Zalizniak-2020-2590-1988	1988					0	2
Zalizniak-2020-2590-1989	1989					0	1
Zalizniak-2020-2590-1990	1990					0	4
Zalizniak-2020-2590-1991	1991					0	1
Zalizniak-2020-2590-1992	1992					0	2
Zalizniak-2020-2590-1993	1993					0	6
Zalizniak-2020-2590-1994	1994					0	1
Zalizniak-2020-2590-1995	1995					0	1
Zalizniak-2020-2590-1996	1996					0	1
Zalizniak-2020-2590-1997	1997					0	2
Zalizniak-2020-2590-1998	1998					0	3
Zalizniak-2020-2590-1999	1999					0	1
Zalizniak-2020-2590-2000	2000					0	3
Zalizniak-2020-2590-2001	2001					0	1
Zalizniak-2020-2590-2002	2002					0	1
Zalizniak-2020-2590-2003	2003					0	1
Zalizniak-2020-2590-2004	2004					0	1
Zalizniak-2020-2590-2005	2005					0	1
Zalizniak-2020-2590-2006	2006					0	1
Zalizniak-2020-2590-2007	2007					0	2
Zalizniak-2020-2590-2008	2008					0	2
Zalizniak-2020-2590-2009	2009					0	2
Zalizniak-2020-2590-2010	2010					0	1
Zalizniak-2020-2590-2011	2011					0	2
Zalizniak-2020-2590-2012	2012					0	3
Zalizniak-2020-2590-2013	2013					0	1
Zalizniak-2020-2590-2014	2014					0	1
Zalizniak-2020-2590-2015	2015					0	3
Zalizniak-2020-2590-2016	2016					0	10
Zalizniak-2020-2590-2017	2017					0	1
Zalizniak-2020-2590-2018	2018					0	1
Zalizniak-2020-2590-2019	2019					0	3
Zalizniak-2020-2590-2020	2020					0	1
Zalizniak-2020-2590-2021	2021					0	1
Zalizniak-2020-2590-2022	2022					0	3
Zalizniak-2020-2590-2023	2023					0	1
Zalizniak-2020-2590-2024	2024					0	2
Zalizniak-2020-2590-2025	2025					0	3
Zalizniak-2020-2590-2026	2026					0	1
Zalizniak-2020-2590-2027	2027					0	1
Zalizniak-2020-2590-2028	2028					0	3
Zalizniak-2020-2590-2029	2029					0	1
Zalizniak-2020-2590-2030	2030					0	4
Zalizniak-2020-2590-2031	2031					0	1
Zalizniak-2020-2590-2032	2032					0	1
Zalizniak-2020-2590-2033	2033					0	1
Zalizniak-2020-2590-2034	2034					0	5
Zalizniak-2020-2590-2035	2035					0	1
Zalizniak-2020-2590-2036	2036					0	1
Zalizniak-2020-2590-2037	2037					0	3
Zalizniak-2020-2590-2038	2038					0	8
Zalizniak-2020-2590-2039	2039					0	31
Zalizniak-2020-2590-2040	2040					0	5
Zalizniak-2020-2590-2041	2041					0	1
Zalizniak-2020-2590-2042	2042					0	1
Zalizniak-2020-2590-2043	2043					0	1
Zalizniak-2020-2590-2044	2044					0	3
Zalizniak-2020-2590-2045	2045					0	2
Zalizniak-2020-2590-2046	2046					0	1
Zalizniak-2020-2590-2047	2047					0	2
Zalizniak-2020-2590-2048	2048					0	1
Zalizniak-2020-2590-2049	2049					0	1
Zalizniak-2020-2590-2050	2050					0	1
Zalizniak-2020-2590-2051	2051					0	2
Zalizniak-2020-2590-2052	2052					0	5
Zalizniak-2020-2590-2053	2053					0	0
Zalizniak-2020-2590-2054	2054					0	3
Zalizniak-2020-2590-2055	2055					0	1
Zalizniak-2020-2590-2056	2056					0	1
Zalizniak-2020-2590-2057	2057					0	1
Zalizniak-2020-2590-2058	2058					0	2
Zalizniak-2020-2590-2059	2059					0	1
Zalizniak-2020-2590-2060	2060					0	1
Zalizniak-2020-2590-2061	2061					0	1
Zalizniak-2020-2590-2062	2062					0	3
Zalizniak-2020-2590-2063	2063					0	1
Zalizniak-2020-2590-2064	2064					0	1
Zalizniak-2020-2590-2065	2065					0	1
Zalizniak-2020-2590-2066	2066					0	1
Zalizniak-2020-2590-2067	2067					0	2
Zalizniak-2020-2590-2068	2068					0	1
Zalizniak-2020-2590-2069	2069					0	2
Zalizniak-2020-2590-2070	2070					0	1
Zalizniak-2020-2590-2071	2071					0	1
Zalizniak-2020-2590-2072	2072					0	3
Zalizniak-2020-2590-2073	2073					0	1
Zalizniak-2020-2590-2074	2074					0	2
Zalizniak-2020-2590-2075	2075					0	1
Zalizniak-2020-2590-2076	2076					0	6
Zalizniak-2020-2590-2077	2077					0	1
Zalizniak-2020-2590-2078	2078					0	2
Zalizniak-2020-2590-2079	2079					0	1
Zalizniak-2020-2590-2080	2080					0	9
Zalizniak-2020-2590-2081	2081					0	3
Zalizniak-2020-2590-2082	2082					0	6
Zalizniak-2020-2590-2083	2083					0	1
Zalizniak-2020-2590-2084	2084					0	1
Zalizniak-2020-2590-2085	2085					0	1
Zalizniak-2020-2590-2086	2086					0	3
Zalizniak-2020-2590-2087	2087					0	2
Zalizniak-2020-2590-2088	2088					0	2
Zalizniak-2020-2590-2089	2089					0	1
Zalizniak-2020-2590-2090	2090					0	1
Zalizniak-2020-2590-2091	2091					0	1
Zalizniak-2020-2590-2092	2092					0	4
Zalizniak-2020-2590-2093	2093					0	1
Zalizniak-2020-2590-2094	2094					0	1
Zalizniak-2020-2590-2095	2095					0	1
Zalizniak-2020-2590-2096	2096					0	1
Zalizniak-2020-2590-2097	2097					0	1
Zalizniak-2020-2590-2098	2098					0	1
Zalizniak-2020-2590-2099	2099					0	2
Zalizniak-2020-2590-2100	2100					0	7
Zalizniak-2020-2590-2101	2101					0	1
Zalizniak-2020-2590-2102	2102					0	1
Zalizniak-2020-2590-2103	2103					0	7
Zalizniak-2020-2590-2104	2104					0	1
Zalizniak-2020-2590-2105	2105					0	9
Zalizniak-2020-2590-2106	2106					0	2
Zalizniak-2020-2590-2107	2107					0	1
Zalizniak-2020-2590-2108	2108					0	7
Zalizniak-2020-2590-2109	2109					0	1
Zalizniak-2020-2590-2110	2110					0	7
Zalizniak-2020-2590-2111	2111					0	1
Zalizniak-2020-2590-2112	2112					0	8
Zalizniak-2020-2590-2113	2113					0	1
Zalizniak-2020-2590-2114	2114					0	3
Zalizniak-2020-2590-2115	2115					0	2
Zalizniak-2020-2590-2116	2116					0	1
Zalizniak-2020-2590-2117	2117					0	0
Zalizniak-2020-2590-2118	2118					0	1
Zalizniak-2020-2590-2119	2119					0	2
Zalizniak-2020-2590-2120	2120					0	2
Zalizniak-2020-2590-2121	2121					0	1
Zalizniak-2020-2590-2122	2122					0	1
Zalizniak-2020-2590-2123	2123					0	1
Zalizniak-2020-2590-2124	2124					0	3
Zalizniak-2020-2590-2125	2125					0	6
Zalizniak-2020-2590-2126	2126					0	1
Zalizniak-2020-2590-2127	2127					0	9
Zalizniak-2020-2590-2128	2128					0	6
Zalizniak-2020-2590-2129	2129					0	1
Zalizniak-2020-2590-2130	2130					0	2
Zalizniak-2020-2590-2131	2131					0	3
Zalizniak-2020-2590-2132	2132					0	1
Zalizniak-2020-2590-2133	2133					0	1
Zalizniak-2020-2590-2134	2134					0	1
Zalizniak-2020-2590-2135	2135					0	1
Zalizniak-2020-2590-2136	2136					0	2
Zalizniak-2020-2590-2137	2137					0	1
Zalizniak-2020-2590-2138	2138					0	1
Zalizniak-2020-2590-2139	2139					0	1
Zalizniak-2020-2590-2140	2140					0	1
Zalizniak-2020-2590-2141	2141					0	2
Zalizniak-2020-2590-2142	2142					0	2
Zalizniak-2020-2590-2143	2143					0	1
Zalizniak-2020-2590-2144	2144					0	1
Zalizniak-2020-2590-2145	2145					0	1
Zalizniak-2020-2590-2146	2146					0	1
Zalizniak-2020-2590-2147	2147					0	2
Zalizniak-2020-2590-2148	2148					0	1
Zalizniak-2020-2590-2149	2149					0	1
Zalizniak-2020-2590-2150	2150					0	2
Zalizniak-2020-2590-2151	2151					0	5
Zalizniak-2020-2590-2152	2152					0	1
Zalizniak-2020-2590-2153	2153					0	1
Zalizniak-2020-2590-2154	2154					0	2
Zalizniak-2020-2590-2155	2155					0	1
Zalizniak-2020-2590-2156	2156					0	4
Zalizniak-2020-2590-2157	2157					0	1
Zalizniak-2020-2590-2158	2158					0	3
Zalizniak-2020-2590-2159	2159					0	2
Zalizniak-2020-2590-2160	2160					0	2
Zalizniak-2020-2590-2161	2161					0	2
Zalizniak-2020-2590-2162	2162					0	3
Zalizniak-2020-2590-2163	2163					0	4
Zalizniak-2020-2590-2164	2164					0	1
Zalizniak-2020-2590-2165	2165					0	8
Zalizniak-2020-2590-2166	2166					0	4
Zalizniak-2020-2590-2167	2167					0	1
Zalizniak-2020-2590-2168	2168					0	1
Zalizniak-2020-2590-2169	2169					0	1
Zalizniak-2020-2590-2170	2170					0	1
Zalizniak-2020-2590-2171	2171					0	1
Zalizniak-2020-2590-2172	2172					0	1
Zalizniak-2020-2590-2173	2173					0	1
Zalizniak-2020-2590-2174	2174					0	1
Zalizniak-2020-2590-2175	2175					0	2
Zalizniak-2020-2590-2176	2176					0	1
Zalizniak-2020-2590-2177	2177					0	1
Zalizniak-2020-2590-2178	2178					0	1
Zalizniak-2020-2590-2179	2179					0	3
Zalizniak-2020-2590-2180	2180					0	1
Zalizniak-2020-2590-2181	2181					0	1
Zalizniak-2020-2590-2182	2182					0	1
Zalizniak-2020-2590-2183	2183					0	1
Zalizniak-2020-2590-2184	2184					0	3
Zalizniak-2020-2590-2185	2185					0	0
Zalizniak-2020-2590-2186	2186					0	3
Zalizniak-2020-2590-2187	2187					0	1
Zalizniak-2020-2590-2188	2188					0	1
Zalizniak-2020-2590-2189	2189					0	4
Zalizniak-2020-2590-2190	2190					0	1
Zalizniak-2020-2590-2191	2191					0	1
Zalizniak-2020-2590-2192	2192					0	10
Zalizniak-2020-2590-2193	2193					0	1
Zalizniak-2020-2590-2194	2194					0	2
Zalizniak-2020-2590-2195	2195					0	2
Zalizniak-2020-2590-2196	2196					0	3
Zalizniak-2020-2590-2197	2197					0	2
Zalizniak-2020-2590-2198	2198					0	8
Zalizniak-2020-2590-2199	2199					0	2
Zalizniak-2020-2590-2200	2200					0	4
Zalizniak-2020-2590-2201	2201					0	1
Zalizniak-2020-2590-2202	2202					0	6
Zalizniak-2020-2590-2203	2203					0	1
Zalizniak-2020-2590-2204	2204					0	1
Zalizniak-2020-2590-2205	2205					0	1
Zalizniak-2020-2590-2206	2206					0	1
Zalizniak-2020-2590-2207	2207					0	2
Zalizniak-2020-2590-2208	2208					0	1
Zalizniak-2020-2590-2209	2209					0	1
Zalizniak-2020-2590-2210	2210					0	2
Zalizniak-2020-2590-2211	2211					0	1
Zalizniak-2020-2590-2212	2212					0	2
Zalizniak-2020-2590-2213	2213					0	2
Zalizniak-2020-2590-2214	2214					0	1
Zalizniak-2020-2590-2215	2215					0	1
Zalizniak-2020-2590-2216	2216					0	2
Zalizniak-2020-2590-2217	2217					0	1
Zalizniak-2020-2590-2218	2218					0	1
Zalizniak-2020-2590-2219	2219					0	1
Zalizniak-2020-2590-2220	2220					0	5
Zalizniak-2020-2590-2221	2221					0	1
Zalizniak-2020-2590-2222	2222					0	2
Zalizniak-2020-2590-2223	2223					0	7
Zalizniak-2020-2590-2224	2224					0	8
Zalizniak-2020-2590-2225	2225					0	2
Zalizniak-2020-2590-2226	2226					0	1
Zalizniak-2020-2590-2227	2227					0	52
Zalizniak-2020-2590-2228	2228					0	1
Zalizniak-2020-2590-2229	2229					0	1
Zalizniak-2020-2590-2230	2230					0	2
Zalizniak-2020-2590-2231	2231					0	1
Zalizniak-2020-2590-2232	2232					0	8
Zalizniak-2020-2590-2233	2233					0	2
Zalizniak-2020-2590-2234	2234					0	1
Zalizniak-2020-2590-2235	2235					0	1
Zalizniak-2020-2590-2236	2236					0	1
Zalizniak-2020-2590-2237	2237					0	1
Zalizniak-2020-2590-2238	2238					0	4
Zalizniak-2020-2590-2239	2239					0	11
Zalizniak-2020-2590-2240	2240					0	2
Zalizniak-2020-2590-2241	2241					0	1
Zalizniak-2020-2590-2242	2242					0	1
Zalizniak-2020-2590-2243	2243					0	3
Zalizniak-2020-2590-2244	2244					0	1
Zalizniak-2020-2590-2245	2245					0	2
Zalizniak-2020-2590-2246	2246					0	0
Zalizniak-2020-2590-2247	2247					0	4
Zalizniak-2020-2590-2248	2248					0	1
Zalizniak-2020-2590-2249	2249					0	1
Zalizniak-2020-2590-2250	2250					0	1
Zalizniak-2020-2590-2251	2251					0	1
Zalizniak-2020-2590-2252	2252					0	1
Zalizniak-2020-2590-2253	2253					0	7
Zalizniak-2020-2590-2254	2254					0	2
Zalizniak-2020-2590-2255	2255					0	1
Zalizniak-2020-2590-2256	2256					0	1
Zalizniak-2020-2590-2257	2257					0	3
Zalizniak-2020-2590-2258	2258					0	1
Zalizniak-2020-2590-2259	2259					0	1
Zalizniak-2020-2590-2260	2260					0	1
Zalizniak-2020-2590-2261	2261					0	2
Zalizniak-2020-2590-2262	2262					0	1
Zalizniak-2020-2590-2263	2263					0	2
Zalizniak-2020-2590-2264	2264					0	1
Zalizniak-2020-2590-2265	2265					0	1
Zalizniak-2020-2590-2266	2266					0	1
Zalizniak-2020-2590-2267	2267					0	0
Zalizniak-2020-2590-2268	2268					0	1
Zalizniak-2020-2590-2269	2269					0	1
Zalizniak-2020-2590-2270	2270					0	1
Zalizniak-2020-2590-2271	2271					0	0
Zalizniak-2020-2590-2272	2272					0	0
Zalizniak-2020-2590-2273	2273					0	1
Zalizniak-2020-2590-2274	2274					0	1
Zalizniak-2020-2590-2275	2275					0	1
Zalizniak-2020-2590-2276	2276					0	1
Zalizniak-2020-2590-2277	2277					0	1
Zalizniak-2020-2590-2278	2278					0	1
Zalizniak-2020-2590-2279	2279					0	1
Zalizniak-2020-2590-2280	2280					0	3
Zalizniak-2020-2590-2281	2281					0	1
Zalizniak-2020-2590-2282	2282					0	1
Zalizniak-2020-2590-2283	2283					0	1
Zalizniak-2020-2590-2284	2284					0	1
Zalizniak-2020-2590-2285	2285					0	2
Zalizniak-2020-2590-2286	2286					0	1
Zalizniak-2020-2590-2287	2287					0	1
Zalizniak-2020-2590-2288	2288					0	4
Zalizniak-2020-2590-2289	2289					0	6
Zalizniak-2020-2590-2290	2290					0	2
Zalizniak-2020-2590-2291	2291					0	7
Zalizniak-2020-2590-2292	2292					0	2
Zalizniak-2020-2590-2293	2293					0	1
Zalizniak-2020-2590-2294	2294					0	2
Zalizniak-2020-2590-2295	2295					0	3
Zalizniak-2020-2590-2296	2296					0	6
Zalizniak-2020-2590-2297	2297					0	4
Zalizniak-2020-2590-2298	2298					0	3
Zalizniak-2020-2590-2299	2299					0	0
Zalizniak-2020-2590-2300	2300					0	2
Zalizniak-2020-2590-2301	2301					0	4
Zalizniak-2020-2590-2302	2302					0	9
Zalizniak-2020-2590-2303	2303					0	4
Zalizniak-2020-2590-2304	2304					0	2
Zalizniak-2020-2590-2305	2305					0	1
Zalizniak-2020-2590-2306	2306					0	1
Zalizniak-2020-2590-2307	2307					0	2
Zalizniak-2020-2590-2308	2308					0	7
Zalizniak-2020-2590-2309	2309					0	1
Zalizniak-2020-2590-2310	2310					0	1
Zalizniak-2020-2590-2311	2311					0	1
Zalizniak-2020-2590-2312	2312					0	1
Zalizniak-2020-2590-2313	2313					0	10
Zalizniak-2020-2590-2314	2314					0	4
Zalizniak-2020-2590-2315	2315					0	1
Zalizniak-2020-2590-2316	2316					0	2
Zalizniak-2020-2590-2317	2317					0	2
Zalizniak-2020-2590-2318	2318					0	1
Zalizniak-2020-2590-2319	2319					0	4
Zalizniak-2020-2590-2320	2320					0	1
Zalizniak-2020-2590-2321	2321					0	3
Zalizniak-2020-2590-2322	2322					0	1
Zalizniak-2020-2590-2323	2323					0	4
Zalizniak-2020-2590-2324	2324					0	1
Zalizniak-2020-2590-2325	2325					0	1
Zalizniak-2020-2590-2326	2326					0	3
Zalizniak-2020-2590-2327	2327					0	1
Zalizniak-2020-2590-2328	2328					0	1
Zalizniak-2020-2590-2329	2329					0	1
Zalizniak-2020-2590-2330	2330					0	7
Zalizniak-2020-2590-2331	2331					0	1
Zalizniak-2020-2590-2332	2332					0	3
Zalizniak-2020-2590-2333	2333					0	1
Zalizniak-2020-2590-2334	2334					0	2
Zalizniak-2020-2590-2335	2335					0	1
Zalizniak-2020-2590-2336	2336					0	2
Zalizniak-2020-2590-2337	2337					0	1
Zalizniak-2020-2590-2338	2338					0	2
Zalizniak-2020-2590-2339	2339					0	1
Zalizniak-2020-2590-2340	2340					0	3
Zalizniak-2020-2590-2341	2341					0	8
Zalizniak-2020-2590-2342	2342					0	1
Zalizniak-2020-2590-2343	2343					0	1
Zalizniak-2020-2590-2344	2344					0	1
Zalizniak-2020-2590-2345	2345					0	1
Zalizniak-2020-2590-2346	2346					0	8
Zalizniak-2020-2590-2347	2347					0	2
Zalizniak-2020-2590-2348	2348					0	8
Zalizniak-2020-2590-2349	2349					0	1
Zalizniak-2020-2590-2350	2350					0	1
Zalizniak-2020-2590-2351	2351					0	1
Zalizniak-2020-2590-2352	2352					0	1
Zalizniak-2020-2590-2353	2353					0	0
Zalizniak-2020-2590-2354	2354					0	1
Zalizniak-2020-2590-2355	2355					0	1
Zalizniak-2020-2590-2356	2356					0	1
Zalizniak-2020-2590-2357	2357					0	1
Zalizniak-2020-2590-2358	2358					0	1
Zalizniak-2020-2590-2359	2359					0	1
Zalizniak-2020-2590-2360	2360					0	4
Zalizniak-2020-2590-2361	2361					0	1
Zalizniak-2020-2590-2362	2362					0	2
Zalizniak-2020-2590-2363	2363					0	1
Zalizniak-2020-2590-2364	2364					0	1
Zalizniak-2020-2590-2365	2365					0	3
Zalizniak-2020-2590-2366	2366					0	1
Zalizniak-2020-2590-2367	2367					0	1
Zalizniak-2020-2590-2368	2368					0	1
Zalizniak-2020-2590-2369	2369					0	2
Zalizniak-2020-2590-2370	2370					0	2
Zalizniak-2020-2590-2371	2371					0	1
Zalizniak-2020-2590-2372	2372					0	1
Zalizniak-2020-2590-2373	2373					0	2
Zalizniak-2020-2590-2374	2374					0	7
Zalizniak-2020-2590-2375	2375					0	1
Zalizniak-2020-2590-2376	2376					0	14
Zalizniak-2020-2590-2377	2377					0	1
Zalizniak-2020-2590-2378	2378					0	1
Zalizniak-2020-2590-2379	2379					0	3
