CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	POS	WORDNET_ID	NLTK_NAME	HYPERNYMS	HYPONYMS	HYPERNYM_NAMES	HYPONYM_NAMES	IN_DEGREE	OUT_DEGREE	LINE_IN_SOURCE
2678	HAIR OR FUR	hair	n	05254795-n	hair.n.01	05237755-n	02416270-n;05255578-n;01898731-n;05256702-n;05255692-n;05313535-n;05314919-n;05261404-n;01900006-n;01898906-n;05256862-n;05257737-n;01899746-n;05256085-n;05263587-n	body_covering.n.01	beard.n.04;body_hair.n.01;coat.n.03;cowlick.n.01;down.n.05;eyebrow.n.01;eyelash.n.01;facial_hair.n.01;forelock.n.02;guard_hair.n.01;hairdo.n.01;lock.n.02;mane.n.01;mane.n.02;pubic_hair.n.01	1	15	2882
268	DRIBBLE	dribble	v	01611516-v	dribble.v.02	02069551-v		pour.v.01		1	0	1290
2684	CAPRINE (GOAT OR SHEEP)	goat	n	02416519-n	goat.n.01	02401031-n	02416880-n;02417070-n;02416820-n;02416964-n;02417534-n	bovid.n.01	billy.n.02;domestic_goat.n.01;kid.n.05;nanny.n.02;wild_goat.n.01	1	5	1864
27	AIR	air	v	00973056-v	air.v.03	00954608-v	00973530-v;00973888-v;00969137-v;00969260-v;00969506-v	publicize.v.01	interrogate.v.01;rerun.v.01;satellite.v.01;sportscast.v.01;telecast.v.01	1	5	798
2704	FADE (LOOSE COLOR)	fade	v	00421917-v	fade.v.02	00426958-v		disappear.v.01		1	0	326
2716	BLAME (SOMEBODY)	blame	v	00842538-v	blame.v.01	00843468-v		charge.v.02		1	0	650
2717	STEEP	steep	a	01144887-a	steep.a.01					0	0	964
273	DOUGH	dough	n	07860988-n	dough.n.01	07882497-n	07861158-n;07623136-n	concoction.n.01	bread_dough.n.01;pastry.n.01	1	2	3761
274	KNEAD	knead	v	01235355-v	knead.v.01	01211699-v	01235667-v;01235558-v	manipulate.v.02	masticate.v.01;proof.v.02	1	2	1064
275	PEEL	peel	n	07738353-n	peel.n.02	07670731-n	07738570-n;07711471-n;07738760-n;07738905-n	rind.n.01	banana_peel.n.01;jacket.n.04;lemon_peel.n.01;orange_peel.n.01	1	4	3734
2755	BUSY	busy	a	00292937-a	busy.a.01					0	0	234
2757	ANGULAR (SQUAREFORMED)	square	n	13878634-n	square.n.01	13883346-n;13867133-n	13879049-n	rectangle.n.01;regular_polygon.n.01	quadrate.n.02	2	1	4639
2758	CAREFUL	cautious	a	00325281-a	cautious.a.01					0	0	259
2760	MAKE A JOKE	joke	v	00105554-v	joke.v.02	00010435-v	00105778-v	act.v.02	clown.v.01	1	1	117
2762	BLOCK (THE WAY)	obstruct	v	02557199-v	obstruct.v.01	02452885-v	02557902-v;02557638-v;02466496-v;02557790-v;01034932-v	prevent.v.01	bottleneck.v.01;check.v.10;filibuster.v.01;hang.v.11;stonewall.v.01	1	5	1970
2765	CHERRY	cherry	n	07757132-n	cherry.n.03	13138308-n;07705931-n	07757874-n;07757990-n;07757312-n	drupe.n.01;edible_fruit.n.01	capulin.n.02;sour_cherry.n.03;sweet_cherry.n.02	2	3	3742
2770	JACKET	jacket	n	03589791-n	jacket.n.01	03057021-n	02788462-n;02820675-n;02850358-n;02864504-n;02867966-n;02925385-n;03219966-n;03221540-n;03226375-n;03228254-n;03238286-n;03301175-n;03548320-n;03595264-n;03604536-n;03696909-n;03720005-n;03751269-n;03829857-n;03891051-n;03902756-n;04123026-n;04222307-n;04368496-n	coat.n.01	banyan.n.02;bed_jacket.n.01;blazer.n.01;bolero.n.02;bomber_jacket.n.01;bush_jacket.n.01;dolman.n.01;donkey_jacket.n.01;double-breasted_jacket.n.01;doublet.n.01;dressing_sack.n.01;eton_jacket.n.01;hug-me-tight.n.01;jerkin.n.01;jumper.n.06;lumberjack.n.02;mao_jacket.n.01;mess_jacket.n.01;norfolk_jacket.n.01;parka.n.01;pea_jacket.n.01;sack.n.05;single-breasted_jacket.n.01;swallow-tailed_coat.n.01	1	24	2384
2790	HIGH OR TALL	high	a	01210854-a	high.a.01					0	0	1033
281	POST	pole	n	03976657-n	pole.n.01	04100174-n	02792948-n;02871824-n;02931836-n;03051396-n;03726993-n;04230603-n;04267577-n;04319937-n	rod.n.01	barge_pole.n.01;boom.n.04;caber.n.01;clothes_tree.n.01;mast.n.04;ski_pole.n.01;spar.n.02;stilt.n.02	1	8	2506
2815	DIALECT	dialect	n	07155661-n	dialect.n.01	07155081-n	07156091-n;07156219-n	non-standard_speech.n.01	eye_dialect.n.01;patois.n.02	1	2	3497
2816	ECHO	echo	n	05010801-n	echo.n.01	05010627-n	05011089-n	reflection.n.08	re-echo.n.01	1	1	2798
2826	LIE (FALSEHOOD)	lie	n	06756831-n	lie.n.01	06756407-n	06757057-n;06757479-n;06757771-n;06757676-n	falsehood.n.01	fib.n.01;jactitation.n.02;white_lie.n.01;whopper.n.01	1	4	3398
2845	SIZE (OF OBJECT)	size	n	05098942-n	size.n.01	05090441-n	05101261-n;05129565-n;05103946-n;05106633-n	magnitude.n.01	circumference.n.01;distance.n.03;largeness.n.03;smallness.n.01	1	4	2828
2846	MARCH	March	n	15210870-n	march.n.01	15209706-n		gregorian_calendar_month.n.01		1	0	4930
2857	CHANGE (BECOME DIFFERENT)	change	v	00123170-v	change.v.03		00299580-v;00121506-v;00124074-v;02746449-v;00122648-v;00436668-v;00436404-v;00533773-v;00303940-v;00123894-v;00124442-v;00437449-v;00304100-v		adapt.v.01;alternate.v.01;avianize.v.01;break.v.24;crackle.v.03;diversify.v.02;diversify.v.03;honeycomb.v.03;let_out.v.04;modulate.v.05;move.v.07;specialize.v.01;take_in.v.17	0	13	124
2859	SMOKE (EMIT SMOKE)	smoke	v	01198101-v	smoke.v.01	01156834-v	01198452-v;01198779-v;01198616-v	consume.v.02	chain-smoke.v.01;inhale.v.01;puff.v.01	1	3	1017
2860	BOLT (MOVE IN HASTE)	rush	v	02058994-v	rush.v.01	01835496-v	01996574-v;02061495-v;02055267-v	travel.v.01	barge.v.01;dart.v.02;tear.v.03	1	3	1621
2862	CONNECT	connect	v	01354673-v	connect.v.01		01296462-v;02623194-v;01355276-v;01292534-v;02622033-v;01614774-v;01355646-v;01295275-v;01291069-v;01355906-v;01355810-v;01355411-v		attach.v.01;bridge.v.01;daisy-chain.v.01;ground.v.11;hang_together.v.01;hitch.v.05;interconnect.v.02;join.v.02;join.v.04;put_through.v.02;tee.v.02;tie.v.09	0	12	1127
2863	DASH (OF VEHICLE)	dash	n	04812871-n	dash.n.01	04812268-n		elegance.n.01		1	0	2750
2864	DECREASE	decrease	v	00151689-v	decrease.v.01	00169651-v	00245059-v;00237259-v;00155046-v;00107604-v;00290983-v;00439958-v;00431826-v;00546873-v;00264705-v;00315020-v;00152887-v;00267681-v;00156485-v;00268314-v;00316494-v;00240571-v;00152558-v;00241689-v;00152762-v;00430494-v;00153061-v;00433933-v;00433778-v;00223500-v	change_magnitude.v.01	abate.v.02;boil_down.v.02;break.v.56;break.v.58;de-escalate.v.01;decelerate.v.01;decline.v.04;decrescendo.v.01;deflate.v.06;depreciate.v.03;drop_off.v.01;dwindle.v.01;ease_up.v.02;remit.v.07;shorten.v.04;shrink.v.04;shrink.v.05;shrivel.v.01;taper.v.01;thin_out.v.02;vanish.v.05;wane.v.02;wane.v.03;weaken.v.02	1	24	135
2866	DROP (SOMETHING)	drop	v	01977701-v	drop.v.01	01850315-v	01977545-v;01977962-v;01978069-v;01977421-v	move.v.02	dump.v.04;hang.v.04;plonk_down.v.01;plop.v.01	1	4	1566
2870	RECOGNIZE (SOMEBODY)	recognize	v	00610374-v	recognize.v.04	00607780-v	00618451-v	remember.v.01	identify.v.06	1	1	440
2872	IMPROVE (SOMETHING)	enhance	v	00230033-v	enhance.v.02	00205885-v	00230276-v;00230562-v	better.v.02	follow_up.v.02;touch_up.v.01	1	2	197
2873	MOVE (AFFECT EMOTIONALLY)	move	v	01771390-v	move.v.11	01767949-v		affect.v.05		1	0	1392
2875	RING (MAKE SOUND)	ring	v	02180898-v	ring.v.01	02176268-v	02181174-v;02181865-v;02181402-v;02181281-v	sound.v.02	ding.v.01;knell.v.01;peal.v.01;tintinnabulate.v.01	1	4	1705
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	a	02275209-a	sound.a.03					0	0	1772
288	FORGE	forge	v	01654271-v	forge.v.02	01619354-v		re-create.v.01		1	0	1318
2880	HALT (STOP)	stop	n	01056411-n	stop.n.03	01053617-n	01056713-n;01056941-n;01056804-n;01057053-n	stay.n.01	night-stop.n.01;pit_stop.n.01;pit_stop.n.02;stand.n.09	1	4	874
2881	URGE (SOMEONE)	urge	v	00765649-v	urge.v.01	00872886-v	00827730-v;00765977-v;00459296-v	rede.v.02	preach.v.02;push.v.02;rush.v.03	1	3	568
2883	DISTURB	disturb	v	01770501-v	disturb.v.01	01767949-v	01762528-v;01798100-v;01762963-v;01764171-v	affect.v.05	agitate.v.02;distress.v.02;jolt.v.02;perturb.v.01	1	4	1391
2885	HERD (SOMETHING)	herd	n	07994331-n	herd.n.01	07993929-n	07994818-n	animal_group.n.01	remuda.n.01	1	1	3797
2886	PRODUCE	produce	v	01621555-v	produce.v.02		01625985-v;01429455-v;01625044-v;01623365-v;01750813-v;01623489-v;01756277-v;01623656-v;01625343-v;01675780-v;01739675-v;01628197-v;01625666-v;01623967-v;01622795-v;01625206-v;01739263-v;01622445-v;01745722-v;01752316-v;01623027-v;01625532-v;01619725-v;01629000-v;01736822-v;01681913-v;01623792-v;01622595-v		bootleg.v.02;breed.v.03;churn_out.v.02;clap_up.v.01;confect.v.01;custom-make.v.01;cut.v.21;dummy.v.01;elaborate.v.02;extrude.v.01;fudge_together.v.01;generate.v.03;laminate.v.01;machine.v.02;output.v.01;overproduce.v.02;prefabricate.v.01;prefabricate.v.02;print.v.01;proof.v.01;pulse.v.02;put_out.v.02;remake.v.01;render.v.04;reproduce.v.01;smelt.v.01;turn_out.v.03;underproduce.v.01	0	28	1298
289	MOLD	mold	n	13077033-n	mold.n.05	12992868-n	12973443-n;12973791-n;12980080-n	fungus.n.01	mucor.n.01;rhizopus.n.01;water_mold.n.01	1	3	4454
2892	MAKE ANGRY (ANNOY)	annoy	v	01787955-v	annoy.v.01	01817130-v	01807314-v;01773825-v;01789164-v;01771194-v;01789514-v;01788932-v;01789047-v	displease.v.01	antagonize.v.01;eat_into.v.01;fret.v.05;get.v.28;harass.v.01;peeve.v.01;ruffle.v.02	1	7	1406
2893	NOTICE (SOMETHING)	notice	v	02118476-v	notice.v.02		02118793-v		take_notice.v.01	0	1	1657
2894	TUMBLE (FALL DOWN)	stumble	v	00618057-v	stumble.v.04	00617748-v		err.v.01		1	0	449
2900	PROTECT	protect	v	01128193-v	protect.v.01	01127795-v	02026868-v;01130455-v;01129201-v;02395000-v;01148296-v;01148580-v;00895855-v;01129876-v;01129337-v;01128778-v;02251065-v;02733122-v;01129064-v;01154825-v;01128899-v;01138102-v;01130169-v;01130607-v	defend.v.02	body_guard.v.01;charm.v.03;cover.v.09;cover.v.10;cover.v.12;cover.v.24;cover_for.v.01;defend.v.03;guard.v.02;immunize.v.01;insure.v.04;keep.v.15;look_out.v.02;mothproof.v.01;overprotect.v.02;safeguard.v.01;shield.v.01;wall.v.01	1	18	948
2901	SWING (SOMETHING)	swing	v	01877355-v	swing.v.02	01876530-v	01891489-v;01877946-v;01878063-v;01868258-v	move_back_and_forth.v.01	brachiate.v.01;lash.v.02;oscillate.v.02;waver.v.06	1	4	1477
2905	KNIT	knit	v	01671039-v	knit.v.01	01653013-v	01671333-v;01671755-v	create_from_raw_material.v.01	purl.v.03;rib.v.01	1	2	1329
2906	TRANSLATE	translate	v	00959827-v	translate.v.01	00958334-v	00960961-v;00961243-v;00960453-v;00960369-v	repeat.v.01	gloss.v.03;latinize.v.02;mistranslate.v.01;retranslate.v.01	1	4	781
2907	ROT	decay	n	11444643-n	decay.n.03	11418750-n		organic_phenomenon.n.01		1	0	4419
2912	FORWARD	forward	a	00203237-a	forward.a.01					0	0	175
292	RUG	rug	n	04118021-n	rug.n.01	03366823-n;03405265-n	02904233-n;02908773-n;03248835-n;03374102-n;03507458-n;03629100-n;03835729-n;03998194-n;04066270-n;04120266-n;04144539-n;04183217-n;04297847-n;04585128-n	floor_cover.n.01;furnishing.n.02	broadloom.n.01;brussels_carpet.n.01;drugget.n.01;flying_carpet.n.01;hearthrug.n.01;kurdistan.n.02;numdah.n.01;prayer_rug.n.01;red_carpet.n.01;runner.n.08;scatter_rug.n.01;shag_rug.n.01;stair-carpet.n.01;wilton.n.01	2	14	2550
2929	BENEFIT	profit	v	02278830-v	profit.v.02	02289295-v	02279315-v;02278727-v;02279113-v	gain.v.08	clean_up.v.02;line_one's_pockets.v.01;turn_a_nice_dime.v.01	1	3	1775
2932	COLD (CHILL)	cold	n	14145501-n	cold.n.01	14122053-n;14145095-n	14145759-n	communicable_disease.n.01;respiratory_disease.n.01	head_cold.n.01	2	1	4727
2933	CONVERSATION	talk	n	07135734-n	talk.n.01	07133701-n	07136098-n;07136206-n;07136315-n;07136469-n;07136578-n;07136711-n;07136940-n	conversation.n.01	cant.n.04;dialogue.n.01;heart-to-heart.n.01;shmooze.n.01;shop_talk.n.01;wind.n.04;yak.n.01	1	7	3489
2935	CURRENT (STREAM)	current	a	00666058-a	current.a.01					0	0	495
2939	FLOCK (OF ANIMALS)	flock	n	07991169-n	flock.n.05	07993929-n		animal_group.n.01		1	0	3794
2940	GATE	gate	n	03427296-n	gate.n.01	03795580-n	03503567-n;03684143-n;03698815-n;03985881-n;03989349-n;04384757-n;04384593-n;04449550-n;04501127-n;04501370-n;04582625-n	movable_barrier.n.01	head_gate.n.02;lock-gate.n.01;lychgate.n.01;portcullis.n.01;postern.n.01;tail_gate.n.01;tailgate.n.01;tollgate.n.01;turnpike.n.01;turnstile.n.01;wicket.n.03	1	11	2335
2943	BUNDLE	bundle	n	02919414-n	bundle.n.02	03871083-n	02778456-n;03317233-n;03870672-n;04368109-n	package.n.02	bale.n.01;fagot.n.02;pack.n.09;swag.n.03	1	4	2166
2947	DAMAGE (INJURY)	injury	n	14285662-n	injury.n.01	14052046-n	14287995-n;14288107-n;14288235-n;14288725-n;14085220-n;14288871-n;14289504-n;14289590-n;14291561-n;14291823-n;14292090-n;14294678-n;14294861-n;14294964-n;14295140-n;14295248-n;14297870-n;14298102-n;14298620-n;14298420-n;14298815-n;14299070-n	ill_health.n.01	birth_trauma.n.01;blast_trauma.n.01;bleeding.n.01;blunt_trauma.n.01;brain_damage.n.01;bruise.n.01;bump.n.01;burn.n.03;dislocation.n.03;electric_shock.n.02;fracture.n.01;frostbite.n.01;intravasation.n.01;penetrating_trauma.n.01;pinch.n.02;rupture.n.01;sting.n.03;strain.n.07;wale.n.01;whiplash.n.01;wound.n.01;wrench.n.01	1	22	4733
2948	GAP (DISTANCE)	gap	n	03416329-n	gap.n.03	03848729-n	03632189-n;04268680-n	opening.n.10	lacuna.n.01;spark_gap.n.02	1	2	2332
2950	MEANING	meaning	n	06601327-n	meaning.n.01	06598915-n	06604066-n;06602148-n;06602935-n;06605897-n;06601973-n;06606044-n;06606191-n;06606464-n;06606808-n;06603494-n;06602472-n;06602324-n	message.n.02	effect.n.04;grammatical_meaning.n.01;intension.n.01;intent.n.02;lexical_meaning.n.01;moral.n.01;nuance.n.01;overtone.n.01;point.n.03;referent.n.01;sense.n.02;symbolization.n.01	1	12	3308
2952	SLAB	slab	n	04233405-n	slab.n.01	02852523-n	02926886-n;04381302-n;04435180-n	block.n.01	butcher_board.n.01;tablet.n.01;tile.n.01	1	3	2593
2953	SLEEVE	sleeve	n	04236377-n	sleeve.n.01	03050026-n	03220095-n;03688405-n;04046400-n;04198355-n;04205505-n	cloth_covering.n.01	dolman_sleeve.n.01;long_sleeve.n.01;raglan_sleeve.n.01;shirtsleeve.n.01;short_sleeve.n.01	1	5	2594
2954	SLICE	slice	n	09437241-n	slice.n.05	09385911-n	09428741-n	part.n.03	section.n.02	1	1	4071
2955	STATE (POLITICS)	state	v	01009240-v	state.v.01	00940384-v	01027174-v;00965871-v;00815686-v;00978369-v;01010118-v;01010852-v;01065456-v;01009986-v;02235842-v;00799243-v;01020005-v;00901799-v;00772967-v;02752695-v	express.v.02	add.v.02;announce.v.02;answer.v.01;articulate.v.05;declare.v.01;declare.v.07;explain.v.02;get_out.v.04;give.v.04;misstate.v.01;note.v.01;precede.v.05;present.v.02;summarize.v.02	1	14	830
2956	TUBE	pipe	n	13901321-n	pipe.n.03	13899804-n		cylinder.n.02		1	0	4647
2959	LEASH	leash	n	03652932-n	leash.n.01	04081844-n		restraint.n.06		1	0	2409
296	CROUCH	squat	v	01545314-v	squat.v.01	01543123-v		sit.v.01		1	0	1263
2960	LONGING (WISH)	desire	n	07484265-n	desire.n.01	00026192-n	07484547-n;07485203-n;07490579-n;07485475-n;07486628-n;07487955-n;07485281-n;07490451-n;07486229-n	feeling.n.01	ambition.n.01;bloodlust.n.01;caprice.n.01;craving.n.01;longing.n.01;sexual_desire.n.01;temptation.n.02;urge.n.02;wish.n.01	1	9	3637
2961	MESSAGE	message	n	06253690-n	message.n.01	00033020-n	06254007-n;06254239-n;06406317-n;06254371-n;06275634-n;07281099-n;06276287-n;06276401-n;06622709-n	communication.n.02	broadcast.n.01;cipher.n.01;dedication.n.04;heliogram.n.01;mail.n.01;packet.n.02;phone_message.n.01;radiogram.n.01;telegram.n.01	1	9	3168
2964	NEWS	news	n	06642138-n	news.n.01	06634376-n	06643120-n;06643185-n;06643303-n	information.n.01	good_word.n.02;latest.n.01;update.n.01	1	3	3337
2968	REASON	tune	v	00295966-v	tune.v.01	00296178-v	00302763-v;00456937-v;02171514-v	adjust.v.01	fine-tune.v.02;service.v.02;tune_in.v.01	1	3	236
2969	RIBBON	ribbon	n	04087899-n	ribbon.n.04	03832799-n	04087432-n	notion.n.04	riband.n.01	1	1	2540
2971	SIN	sin	n	00757080-n	sin.n.02	00745005-n	00757337-n;00756919-n;00757730-n;00757483-n;00758033-n	transgression.n.01	actual_sin.n.01;fall.n.05;mortal_sin.n.01;original_sin.n.01;venial_sin.n.01	1	5	558
2972	SLEEP (STATE)	sleep	n	14024882-n	sleep.n.01	14034177-n	14025478-n;14025755-n;14026089-n;05681117-n	physical_condition.n.01	orthodox_sleep.n.01;paradoxical_sleep.n.01;shuteye.n.01;sleeping.n.01	1	4	4715
2973	STRAP	strap	n	04333500-n	strap.n.03	02784218-n		band.n.07		1	0	2617
2976	VIOLENCE	violence	n	00965404-n	violence.n.01	00964569-n	00965718-n;01170502-n;01170406-n	aggression.n.03	domestic_violence.n.01;riot.n.01;road_rage.n.01	1	3	788
2977	WORKER	worker	n	09632518-n	worker.n.01	00007846-n	09815790-n;09845737-n;09854510-n;09859684-n;09861946-n;09897914-n;09609746-n;09909660-n;09936362-n;09940026-n;09965905-n;10035430-n;10053708-n;10053808-n;09619452-n;10110421-n;10153009-n;10159434-n;10244359-n;10307114-n;10330593-n;10330722-n;10342893-n;10344203-n;10374415-n;10402709-n;10412784-n;10438728-n;10442093-n;10477955-n;10487182-n;10492202-n;10498551-n;10504956-n;10554455-n;10565048-n;10567722-n;10582154-n;10588601-n;10588724-n;10589566-n;10593618-n;10604979-n;10605985-n;10609556-n;10621941-n;10637229-n;10637839-n;10646032-n;10653903-n;10662046-n;10664656-n;10687922-n;10691485-n;10695822-n;10699415-n;10709745-n;10710403-n;10710913-n;10700105-n;10715671-n;10715544-n;10720964-n;10734568-n;10759151-n;10764719-n;10768903-n;10781984-n;10783646-n;10791115-n;10791820-n	person.n.01	assistant.n.01;beater.n.01;bill_poster.n.01;bleacher.n.01;boatman.n.01;carter.n.03;caster.n.01;charcoal_burner.n.01;collector.n.02;comber.n.01;cornhusker.n.01;driver.n.02;employable.n.01;employee.n.01;finisher.n.04;freelancer.n.01;gutter.n.03;hanger.n.01;lamplighter.n.01;melter.n.01;moonlighter.n.01;mopper.n.01;muzzler.n.01;nailer.n.01;oiler.n.01;part-timer.n.01;peeler.n.02;planter.n.02;plier.n.01;processor.n.02;pruner.n.01;puller.n.02;quarryman.n.01;ragsorter.n.01;scab.n.01;scrubber.n.01;seasonal_worker.n.01;servant.n.01;sheller.n.01;shelver.n.01;shingler.n.01;shoveler.n.01;skidder.n.02;skilled_worker.n.01;slave.n.02;solderer.n.01;splicer.n.02;splitter.n.01;stainer.n.01;stemmer.n.02;stringer.n.02;stripper.n.02;tacker.n.01;tapper.n.03;teaser.n.01;temp.n.01;throwster.n.01;tier.n.03;tiler.n.01;toiler.n.01;topper.n.01;topper.n.02;trade_unionist.n.01;twiner.n.01;volunteer.n.02;wallah.n.01;washer.n.01;winder.n.01;wiper.n.01;working_girl.n.01;workmate.n.01	1	71	4103
2978	DISTANCE	distance	n	05084201-n	distance.n.01	05083328-n	05131283-n;05085165-n;05086450-n;05131023-n;08586509-n;05086563-n;05089947-n;05086740-n;05084982-n;05131194-n;05085572-n;05084889-n;05090255-n;05087061-n;05086269-n;05084733-n;05087173-n;05130875-n	spacing.n.02	elevation.n.05;farness.n.01;focal_distance.n.01;hour.n.04;hour_angle.n.01;hyperfocal_distance.n.01;interval.n.03;leap.n.04;mean_distance.n.01;mileage.n.01;nearness.n.01;piece.n.09;remove.n.01;span.n.02;wavelength.n.01;way.n.09;wheelbase.n.01;yardage.n.01	1	18	2820
2980	AREA	area	n	05128519-n	area.n.06	05123416-n	05128870-n;08516080-n;06389230-n;05129054-n;08648153-n;06389553-n;06862202-n	extent.n.02	acreage.n.01;balk.n.01;erasure.n.02;footprint.n.03;section.n.08;space.n.07;space.n.08	1	7	2840
2982	GIFT	present	a	01731351-a	present.a.01					0	0	1365
2983	COMPANIONSHIP	company	n	08187033-n	company.n.04	08008335-n	08187707-n;08187988-n;08189211-n;08189371-n;08189581-n;08187370-n;08187460-n	organization.n.01	ballet_company.n.01;chorus.n.05;circus.n.01;minstrel_show.n.01;minstrelsy.n.01;opera_company.n.01;theater_company.n.01	1	7	3835
2984	HEAP	pile	n	07961480-n	pile.n.01	07951464-n	07961956-n;07962295-n;07963494-n;07962628-n;07962707-n;07962991-n;07963087-n;08462205-n;07963613-n	collection.n.01	compost_heap.n.01;dunghill.n.02;pyre.n.01;scrapheap.n.02;shock.n.07;slagheap.n.01;stack.n.01;stockpile.n.02;woodpile.n.01	1	9	3783
2988	PATTERN	pattern	n	05938795-n	pattern.n.05	05925366-n		exemplar.n.01		1	0	3112
2991	SKI	ski	n	04228054-n	ski.n.01	04120093-n	04562262-n	runner.n.09	water_ski.n.01	1	1	2590
2992	TIP (OF OBJECT)	head	n	03501811-n	head.n.28	03840507-n		obverse.n.02		1	0	2355
2993	STROKE (OF PEN)	stroke	v	01225970-v	stroke.v.01	01206218-v	01226215-v;01432176-v	touch.v.01	caress.v.01;lick.v.02	1	2	1046
2995	TONE (MUSIC)	tone	n	07082573-n	tone.n.01	07071483-n	07082819-n;07082972-n;07083136-n	manner_of_speaking.n.01	note.n.04;roundness.n.01;undertone.n.01	1	3	3482
2996	WEALTH	wealth	n	13353280-n	wealth.n.03	13353156-n	13353446-n;13370669-n	material_resource.n.01	gold.n.04;treasure.n.01	1	2	4522
2997	COLORFUL	colorful	a	00402419-a	colorful.a.01					0	0	311
3	BRAVE	brave	a	00262792-a	brave.a.01					0	0	220
3001	POWERFUL	powerful	a	01825671-a	powerful.a.01					0	0	1439
3003	SOLID	solid	a	02260035-a	solid.a.02					0	0	1756
3005	FAMILIAR	familiar	a	00965606-a	familiar.a.01					0	0	789
3006	SPACE (AVAILABLE)	space	n	06839190-n	space.n.05	06818970-n		character.n.08		1	0	3433
301	CHIEFTAIN	chief	s	01277426-a	chief.s.01					0	0	1092
3020	BREAK (BREAKING)	burst	v	00309310-v	burst.v.01	00334186-v	00310155-v;00309582-v;00310274-v	break.v.02	blow.v.22;pop.v.13;stave.v.02	1	3	248
3028	GRAVEL	gravel	n	14698884-n	gravel.n.01	14696793-n	14699209-n;14699321-n;14699574-n	rock.n.02	ballast.n.02;bank_gravel.n.01;shingle.n.02	1	3	4847
303	ABSTAIN FROM FOOD	fast	v	01189427-v	fast.v.02	01196037-v	01189224-v	abstain.v.02	diet.v.02	1	1	1009
3033	SCARED	afraid	a	00077645-a	afraid.a.01					0	0	91
304	PREACH	preach	v	00828003-v	preach.v.01	00830761-v	00828227-v	lecture.v.01	evangelize.v.01	1	1	633
3042	MATERNAL AUNT (MOTHER'S OLDER SISTER)	aunt	n	09823502-n	aunt.n.01	10237069-n	10145239-n;10282845-n	kinswoman.n.01	great-aunt.n.01;maiden_aunt.n.01	1	2	4127
3044	BOVINE	cattle	n	02402425-n	cattle.n.01	02402010-n	02406046-n;02404186-n;02403325-n;02403231-n;02403454-n;02406174-n;02406859-n;02406952-n;02403003-n;02405692-n;02403153-n;02405577-n	bovine.n.01	africander.n.01;beef.n.01;bull.n.01;bullock.n.02;cow.n.01;dairy_cattle.n.01;devon.n.02;grade.n.09;ox.n.01;red_poll.n.01;stirk.n.01;welsh.n.03	1	12	1848
3049	COURAGE	courage	n	04857083-n	courage.n.01	04620558-n	04858089-n;04858222-n;04858455-n;05032193-n;04857490-n;04857738-n;04858317-n	spirit.n.03	dauntlessness.n.01;dutch_courage.n.01;fearlessness.n.02;fortitude.n.01;heart.n.03;heroism.n.01;stoutheartedness.n.01	1	7	2761
3053	TIGHT	tense	v	00025203-v	tense.v.04	00019448-v	00027268-v	affect.v.02	stretch.v.02	1	1	37
3064	RUST	stain	v	00286605-v	stain.v.02	00126264-v	00286798-v	change.v.01	smut.v.02	1	1	228
3069	FALSE	fraud	n	00753685-n	fraud.n.03	00752954-n	00753973-n	trickery.n.02	goldbrick.n.04	1	1	553
